год;время_года;климат;страна;город;способ_охлаждения;режим_при_смешанном_типе_охлаждения;способ_обогрева;оценка_комфорта;пол;рост;вес;возраст;возраст_кат;утепление;ощущение_температуры;ощущение_температуры_(bool);предпочтительное_изменение_температуры;ощущение_движения_воздуха_(bool);предпочтительное_изменение_движения_воздуха;пресказанная_температура_помещения;температура_воздуха_в_помещении;температура_воздуха_на_улице;среднемесячная_температура_на_улице;скорость_воздуха;rh;rh_кат;занавески;вентилятор;окно;двери;отопление;количество_рекламаций;количество_рекламаций_кат;температура_удовлетворительная_%
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;25.0;молодой возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.751;22.7;24.1;22.0;0.11;67.5;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;24.455;23.3;24.1;22.0;0.11;64.1;более_60;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.603;24.6;24.1;22.0;0.12;72.2;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;1.0;1;Без изменений;1;Без изменений;25.127;24.7;24.1;22.0;0.11;72.9;более_60;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.55;1.0;1;Без изменений;1;Без изменений;24.119;24.5;24.1;22.0;0.05;64.5;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.36;0.0;1;Без изменений;1;Без изменений;24.889;24.5;24.1;22.0;0.12;57.4;норма;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;65.0;пожилой возраст;0.46;0.0;1;Без изменений;1;Без изменений;24.129;24.3;24.1;22.0;0.08;58.6;норма;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.52;1.0;-1;Холоднее;1;Больше;24.148;25.3;24.1;22.0;0.08;72.9;более_60;0;0;-1;-1;0;3;много;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.55;0.0;1;Без изменений;1;Без изменений;23.242;24.7;24.1;22.0;0.06;71.0;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;24.003;24.5;24.1;22.0;0.05;73.2;более_60;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;3.0;-1;Холоднее;-1;Больше;25.852;25.2;24.1;22.0;0.13;60.4;более_60;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.55;0.0;1;Без изменений;1;Без изменений;23.832;25.2;24.1;22.0;0.09;59.7;норма;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;1.0;1;Без изменений;1;Без изменений;24.705;24.8;24.1;22.0;0.08;73.9;более_60;0;0;0;0;0;0;мало;78.0
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;6.0;Женский;157.5;55.0;55.0;средний возраст;0.68;-0.5;1;Теплее;0;Без изменений;26.409;24.3;24.1;21.3;0.03;43.9;норма;0;0;0;0;0;0;мало;50.7
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;6.0;Женский;160.0;80.0;45.0;средний возраст;0.92;-1.0;-1;Теплее;0;Без изменений;26.948;24.7;24.1;21.3;0.09;26.6;менее_40;0;0;-1;0;0;0;мало;50.7
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;6.0;Женский;160.0;60.0;35.0;молодой возраст;0.91;0.0;1;Теплее;0;Без изменений;25.153;25.3;24.1;21.3;0.09;30.1;менее_40;0;-1;-1;0;0;0;мало;50.7
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;5.0;Мужской;167.6;64.0;25.0;молодой возраст;1.04;0.0;1;Без изменений;0;Без изменений;25.494;26.9;24.1;21.3;0.05;53.0;норма;0;0;-1;0;-1;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;5.0;Мужской;170.2;72.0;35.0;молодой возраст;0.49;0.0;1;Без изменений;0;Больше;27.143;26.8;24.1;21.3;0.02;51.1;норма;0;0;-1;0;-1;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;6.0;Мужской;157.5;57.0;55.0;средний возраст;0.85;0.0;1;Холоднее;0;Больше;24.837;24.4;24.1;21.3;0.09;26.5;менее_40;0;-1;1;0;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;6.0;Мужской;162.6;65.0;55.0;средний возраст;0.94;0.0;1;Теплее;0;Без изменений;24.813;23.5;24.1;21.3;0.05;34.3;менее_40;0;-1;-1;0;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;4.0;Женский;144.8;44.0;25.0;молодой возраст;1.12;-1.0;1;Без изменений;0;Без изменений;23.748;23.5;24.1;21.3;0.05;28.9;менее_40;0;-1;-1;0;0;0;мало;50.7
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;5.0;Мужской;172.7;55.0;25.0;молодой возраст;0.59;-1.0;1;Без изменений;0;Без изменений;25.143;22.9;24.1;21.3;0.03;27.7;менее_40;0;-1;-1;0;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;6.0;Мужской;162.6;70.0;45.0;средний возраст;0.77;0.0;1;Без изменений;0;Без изменений;25.56;23.7;24.1;21.3;0.09;26.3;менее_40;0;-1;-1;0;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;6.0;Мужской;167.6;58.0;45.0;средний возраст;0.62;0.0;1;Без изменений;0;Без изменений;25.799;24.9;24.1;21.3;0.09;31.5;менее_40;0;-1;-1;0;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;5.0;Мужской;175.3;67.0;25.0;молодой возраст;0.57;0.0;1;Без изменений;0;Больше;25.073;25.3;24.1;21.3;0.07;50.8;норма;0;0;-1;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;5.0;Мужской;170.2;65.0;35.0;молодой возраст;0.7;0.5;1;Без изменений;0;Без изменений;26.78;25.0;24.1;29.5;0.06;54.9;норма;0;0;-1;0;-1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;6.0;Мужской;175.0;92.0;25.0;молодой возраст;0.64;0.0;1;Без изменений;0;Больше;26.237;25.1;24.1;29.5;0.09;54.5;норма;0;0;-1;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;2.0;Мужской;162.6;65.0;45.0;средний возраст;0.52;2.0;-1;Без изменений;0;Без изменений;31.581;35.2;24.1;29.5;0.53;49.9;норма;0;1;-1;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;6.0;Мужской;165.1;56.0;25.0;молодой возраст;0.7;0.0;1;Без изменений;0;Без изменений;30.744;35.9;24.1;29.5;0.54;45.6;норма;0;1;1;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;6.0;Мужской;157.5;45.0;65.0;пожилой возраст;0.64;-1.0;1;Без изменений;0;Без изменений;31.42;29.3;24.1;29.5;1.43;78.8;более_60;0;1;1;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;6.0;Мужской;160.0;50.0;25.0;молодой возраст;0.74;-1.0;1;Без изменений;0;Без изменений;30.057;28.7;24.1;29.5;1.0;82.4;более_60;0;1;1;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;3.0;Женский;163.0;82.0;35.0;молодой возраст;1.05;-0.5;1;Без изменений;0;Без изменений;23.802;24.0;24.1;29.5;0.1;59.4;норма;0;0;-1;0;1;1;мало;50.7
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;4.0;Женский;157.5;65.0;35.0;молодой возраст;0.59;-0.5;1;Без изменений;0;Больше;25.313;24.6;24.1;29.5;0.09;57.2;норма;0;0;-1;0;1;0;мало;50.7
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;2.0;Мужской;167.0;68.0;55.0;средний возраст;0.67;2.0;-1;Без изменений;0;Больше;30.807;34.4;24.1;29.5;0.22;44.5;норма;0;1;0;0;0;1;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;3.0;Мужской;167.6;75.0;35.0;молодой возраст;0.7;1.0;-1;Без изменений;0;Больше;27.126;27.5;24.1;29.5;0.1;44.6;норма;0;0;-1;0;1;1;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;3.0;Мужской;170.2;60.0;45.0;средний возраст;0.61;0.0;1;Холоднее;0;Больше;31.025;30.3;24.1;29.5;0.38;69.8;более_60;0;1;1;0;-1;1;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;4.0;Мужской;157.5;56.0;55.0;средний возраст;0.79;3.0;-1;Холоднее;0;Больше;31.044;34.1;24.1;29.5;0.31;42.2;норма;0;1;0;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;4.0;Мужской;172.7;75.0;25.0;молодой возраст;0.74;0.0;1;Без изменений;0;Больше;25.563;25.6;24.1;29.5;0.08;48.0;норма;0;0;-1;0;1;3;много;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;4.0;Мужской;157.5;55.0;45.0;средний возраст;0.61;0.0;1;Без изменений;0;Без изменений;30.219;33.7;24.1;29.5;0.32;54.3;норма;0;1;1;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;4.0;Мужской;175.3;90.0;45.0;средний возраст;0.7;0.0;1;Без изменений;0;Больше;25.497;25.8;24.1;29.5;0.12;54.7;норма;0;0;-1;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;4.0;Мужской;170.2;58.0;25.0;молодой возраст;0.74;1.0;-1;Холоднее;0;Больше;27.009;23.9;24.1;29.5;0.21;49.5;норма;0;0;0;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;4.0;Мужской;167.6;80.0;45.0;средний возраст;0.79;2.0;-1;Без изменений;0;Больше;26.953;26.7;24.1;29.5;0.04;43.0;норма;0;0;0;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;5.0;Мужской;188.0;71.0;25.0;молодой возраст;0.74;0.0;1;Без изменений;0;Больше;26.0;25.4;24.1;29.5;0.17;46.2;норма;0;0;0;0;1;3;много;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;5.0;Мужской;167.6;85.0;45.0;средний возраст;0.7;-2.0;1;Теплее;0;Без изменений;25.476;25.3;24.1;29.5;0.18;59.3;норма;0;0;-1;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;5.0;Мужской;160.0;73.0;45.0;средний возраст;0.61;0.5;1;Холоднее;0;Больше;30.357;29.4;24.1;29.5;0.39;75.5;более_60;0;1;1;0;-1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;5.0;Мужской;175.3;75.0;35.0;молодой возраст;0.72;0.0;1;Холоднее;0;Больше;28.388;29.4;24.1;29.5;0.34;76.1;более_60;0;1;-1;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;6.0;Мужской;188.0;95.0;25.0;молодой возраст;0.64;-1.0;1;Без изменений;0;Без изменений;25.083;27.2;24.1;29.5;0.11;48.5;норма;0;0;-1;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;6.0;Мужской;167.6;70.0;35.0;молодой возраст;0.68;0.0;1;Без изменений;0;Без изменений;25.905;24.5;24.1;29.5;0.1;47.1;норма;0;0;-1;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;6.0;Мужской;182.9;89.0;35.0;молодой возраст;0.74;0.0;1;Холоднее;0;Без изменений;25.217;24.4;24.1;29.5;0.08;45.8;норма;0;0;-1;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;6.0;Мужской;160.0;60.0;35.0;молодой возраст;0.68;0.0;1;Без изменений;0;Без изменений;26.329;25.8;24.1;29.5;0.1;46.4;норма;0;0;0;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;6.0;Мужской;180.0;74.0;35.0;молодой возраст;0.73;-2.0;1;Без изменений;0;Больше;25.003;25.9;24.1;29.5;0.14;46.8;норма;0;0;0;0;1;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;6.0;Женский;162.6;53.0;35.0;молодой возраст;0.71;0.0;1;Без изменений;0;Без изменений;25.761;26.6;24.1;29.9;0.02;44.0;норма;0;-1;1;0;0;0;мало;50.7
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;4.0;Мужской;188.0;70.0;35.0;молодой возраст;0.62;0.0;1;Без изменений;0;Больше;27.336;27.9;24.1;29.9;0.19;46.3;норма;0;-1;1;0;-1;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;4.0;Мужской;154.9;65.0;35.0;молодой возраст;0.81;0.0;1;Теплее;0;Больше;27.763;28.2;24.1;29.9;0.06;44.9;норма;0;-1;1;0;-1;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;6.0;Мужской;162.6;75.0;55.0;средний возраст;0.84;0.0;1;Без изменений;0;Больше;24.642;25.3;24.1;29.9;0.03;45.7;норма;0;-1;-1;0;0;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;5.0;Женский;160.0;57.0;25.0;молодой возраст;0.96;0.0;1;Без изменений;0;Без изменений;22.11;25.4;24.1;29.9;0.11;50.1;норма;0;-1;0;0;1;0;мало;50.7
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;5.0;Женский;165.1;58.0;25.0;молодой возраст;0.66;1.0;-1;Теплее;0;Больше;25.137;26.1;24.1;29.9;0.12;50.1;норма;0;-1;0;0;1;0;мало;50.7
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Женский;157.5;56.0;45.0;средний возраст;0.64;2.0;-1;Без изменений;0;Больше;28.056;25.9;24.1;29.9;0.21;51.6;норма;0;1;0;0;1;0;мало;50.7
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;5.0;Мужской;170.2;63.0;25.0;молодой возраст;0.71;0.0;1;Без изменений;0;Без изменений;22.838;26.3;24.1;29.9;0.12;49.7;норма;0;-1;0;0;1;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Мужской;172.0;65.0;25.0;молодой возраст;0.88;0.0;1;Без изменений;0;Без изменений;26.35;27.8;24.1;29.9;0.22;46.3;норма;0;1;0;0;1;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Мужской;180.3;72.0;25.0;молодой возраст;0.75;0.0;1;Без изменений;0;Больше;22.334;24.5;24.1;29.9;0.08;54.3;норма;0;-1;0;0;1;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;4.0;Женский;161.3;70.0;35.0;молодой возраст;0.66;0.0;1;Холоднее;0;Больше;30.91;27.6;24.1;30.8;0.19;63.0;более_60;0;1;-1;0;-1;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;6.0;Женский;152.4;64.0;55.0;средний возраст;0.87;1.0;1;Без изменений;0;Без изменений;25.777;26.1;24.1;30.8;0.02;70.1;более_60;0;-1;-1;0;0;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;6.0;Женский;167.0;64.0;45.0;средний возраст;0.68;0.0;1;Без изменений;0;Без изменений;25.526;25.7;24.1;30.8;0.03;71.8;более_60;0;-1;-1;0;0;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;2.0;Мужской;188.0;86.0;55.0;средний возраст;0.7;0.0;1;Без изменений;0;Больше;30.409;26.1;24.1;30.8;0.32;66.5;более_60;0;1;1;0;0;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;6.0;Мужской;175.3;76.0;55.0;средний возраст;0.67;0.0;1;Без изменений;0;Без изменений;28.415;26.1;24.1;30.8;0.18;68.9;более_60;0;0;1;0;0;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;5.0;Женский;157.5;49.0;25.0;молодой возраст;0.97;-1.0;-1;Холоднее;0;Без изменений;22.305;25.6;24.1;30.8;0.03;63.2;более_60;0;-1;0;0;1;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;5.0;Женский;154.9;42.0;25.0;молодой возраст;0.53;0.0;1;Без изменений;0;Без изменений;28.163;24.9;24.1;30.8;0.18;65.4;более_60;0;1;0;0;1;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;5.0;Женский;162.6;85.0;35.0;молодой возраст;0.63;0.0;1;Теплее;0;Без изменений;25.111;23.2;24.1;30.8;0.11;44.3;норма;0;-1;0;0;1;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Женский;160.0;67.0;25.0;молодой возраст;0.57;-1.0;1;Без изменений;0;Без изменений;27.896;25.3;24.1;30.8;0.45;63.5;более_60;0;1;0;0;1;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;3.0;Мужской;170.2;73.0;25.0;молодой возраст;0.72;0.0;1;Холоднее;0;Больше;23.163;25.3;24.1;30.8;0.05;62.1;более_60;0;-1;0;0;1;1;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;5.0;Мужской;168.0;55.0;25.0;молодой возраст;0.78;0.0;1;Без изменений;0;Без изменений;27.299;24.9;24.1;30.8;0.2;65.9;более_60;0;1;0;0;1;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Мужской;185.4;68.0;25.0;молодой возраст;0.7;0.0;1;Теплее;0;Больше;24.543;23.4;24.1;30.8;0.06;45.1;норма;0;-1;0;0;1;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Мужской;167.6;67.0;25.0;молодой возраст;0.68;-1.0;1;Без изменений;0;Без изменений;23.059;25.3;24.1;30.8;0.13;64.8;более_60;0;-1;0;0;1;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Мужской;167.6;70.0;35.0;молодой возраст;0.64;-2.0;1;Без изменений;0;Без изменений;23.002;22.9;24.1;30.8;0.11;47.4;норма;0;-1;0;0;1;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Мужской;165.1;67.0;25.0;молодой возраст;0.58;0.0;1;Холоднее;0;Без изменений;27.4;24.6;24.1;30.8;0.09;64.6;более_60;0;1;0;0;1;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Мужской;177.8;60.0;25.0;молодой возраст;0.7;-1.0;1;Холоднее;0;Без изменений;22.614;25.7;24.1;30.8;0.11;61.9;более_60;0;-1;0;0;1;0;мало;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;3.0;Женский;157.5;65.0;55.0;средний возраст;1.47;-1.0;1;Холоднее;0;Без изменений;19.939;18.7;24.1;15.5;0.01;52.2;норма;0;-1;-1;0;0;0;мало;50.7
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;4.0;Женский;162.6;48.0;35.0;молодой возраст;0.9;0.0;1;Без изменений;0;Больше;25.031;24.0;24.1;15.5;0.05;39.8;менее_40;0;-1;-1;0;-1;0;мало;50.7
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;4.0;Женский;152.4;70.0;45.0;средний возраст;1.12;-1.0;-1;Холоднее;0;Больше;22.2;20.2;24.1;15.5;0.09;49.1;норма;0;-1;0;0;0;0;мало;50.7
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;5.0;Женский;157.5;57.0;35.0;молодой возраст;0.8;-0.5;1;Холоднее;0;Без изменений;24.816;26.6;24.1;15.5;0.08;33.4;менее_40;0;-1;-1;0;-1;0;мало;50.7
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;5.0;Мужской;165.1;55.0;35.0;молодой возраст;1.32;-1.0;1;Холоднее;0;Без изменений;20.275;18.3;24.1;15.5;0.01;54.4;норма;0;-1;-1;0;0;0;мало;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;6.0;Мужской;177.8;78.0;55.0;средний возраст;1.59;0.0;1;Без изменений;0;Без изменений;20.406;17.6;24.1;15.5;0.03;54.8;норма;0;-1;-1;0;0;0;мало;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;Кондиционирование;Механическое отопление;3.0;Мужской;182.9;85.0;25.0;молодой возраст;1.45;-1.0;-1;Холоднее;0;Без изменений;22.164;17.5;24.1;15.5;0.07;53.0;норма;0;-1;-1;0;0;2;средне;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;3.0;Женский;160.0;55.0;35.0;молодой возраст;1.11;1.0;1;Без изменений;0;Больше;23.635;24.2;24.1;15.5;0.08;43.1;норма;0;0;0;0;1;2;средне;50.7
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;3.0;Мужской;174.0;95.0;35.0;молодой возраст;1.22;0.0;1;Теплее;0;Больше;23.492;23.7;24.1;15.5;0.13;44.0;норма;0;0;0;0;1;2;средне;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Мужской;180.0;75.0;25.0;молодой возраст;1.0;0.0;1;Без изменений;0;Без изменений;22.961;22.5;24.1;15.5;0.03;45.8;норма;0;0;0;0;1;0;мало;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Мужской;172.7;79.0;25.0;молодой возраст;1.02;1.0;1;Без изменений;0;Без изменений;24.492;25.2;24.1;15.5;0.08;38.9;менее_40;0;0;0;0;1;0;мало;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Мужской;177.8;84.0;35.0;молодой возраст;0.92;0.0;1;Без изменений;0;Без изменений;23.44;25.0;24.1;15.5;0.08;42.7;норма;0;0;0;0;1;0;мало;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Мужской;164.0;65.0;25.0;молодой возраст;0.93;1.0;1;Без изменений;0;Больше;24.098;23.8;24.1;15.5;0.06;43.8;норма;0;0;0;0;1;0;мало;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Мужской;174.0;70.0;25.0;молодой возраст;1.03;0.0;1;Без изменений;0;Больше;22.978;23.2;24.1;15.5;0.06;45.2;норма;0;0;0;0;1;0;мало;57.2
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;Механическое отопление;2.0;Женский;152.4;50.0;25.0;молодой возраст;0.57;1.0;1;Теплее;0;Больше;35.864;37.0;24.1;30.9;1.23;39.6;менее_40;0;1;-1;0;-1;0;мало;50.7
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;Механическое отопление;3.0;Женский;157.5;50.0;25.0;молодой возраст;0.57;3.0;1;Теплее;0;Без изменений;33.431;37.4;24.1;30.9;0.13;41.3;норма;0;1;-1;0;-1;0;мало;50.7
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;6.0;Женский;157.5;65.0;55.0;средний возраст;0.63;0.0;1;Без изменений;0;Без изменений;30.347;32.2;24.1;30.9;0.24;72.6;более_60;0;1;1;0;-1;0;мало;50.7
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;2.0;Мужской;160.0;70.0;55.0;средний возраст;0.7;3.0;-1;Теплее;0;Больше;31.792;35.8;24.1;30.9;0.32;44.8;норма;0;1;0;0;0;0;мало;57.2
