год;время_года;климат;страна;город;способ_охлаждения;режим_при_смешанном_типе_охлаждения;способ_обогрева;оценка_комфорта;пол;рост;вес;возраст;возраст_кат;утепление;ощущение_температуры;ощущение_температуры_(bool);предпочтительное_изменение_температуры;ощущение_движения_воздуха_(bool);предпочтительное_изменение_движения_воздуха;пресказанная_температура_помещения;температура_воздуха_в_помещении;температура_воздуха_на_улице;среднемесячная_температура_на_улице;скорость_воздуха;rh;rh_кат;занавески;вентилятор;окно;двери;отопление;количество_рекламаций;количество_рекламаций_кат;температура_удовлетворительная_%
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;25.0;молодой возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.749;22.7;24.1;22.0;0.11;67.5;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;24.442;23.3;24.1;22.0;0.11;64.1;более_60;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;23.607;24.6;24.1;22.0;0.12;72.2;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;1.0;1;Без изменений;1;Без изменений;25.079;24.7;24.1;22.0;0.11;72.9;более_60;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.55;1.0;1;Без изменений;1;Без изменений;24.055;24.5;24.1;22.0;0.05;64.5;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.36;0.0;1;Без изменений;1;Без изменений;24.879;24.5;24.1;22.0;0.12;57.4;норма;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;65.0;пожилой возраст;0.46;0.0;1;Без изменений;1;Без изменений;24.108;24.3;24.1;22.0;0.08;58.6;норма;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.52;1.0;-1;Холоднее;1;Больше;24.073;25.3;24.1;22.0;0.08;72.9;более_60;0;0;-1;-1;0;3;много;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.55;0.0;1;Без изменений;1;Без изменений;23.244;24.7;24.1;22.0;0.06;71.0;более_60;0;0;-1;-1;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;55.0;средний возраст;0.46;0.0;1;Без изменений;1;Без изменений;24.0;24.5;24.1;22.0;0.05;73.2;более_60;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;3.0;-1;Холоднее;-1;Больше;25.868;25.2;24.1;22.0;0.13;60.4;более_60;0;0;1;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;45.0;средний возраст;0.55;0.0;1;Без изменений;1;Без изменений;23.812;25.2;24.1;22.0;0.09;59.7;норма;0;0;0;0;0;0;мало;78.0
2010;Лето;Cубтропический океанический;Австралия;Сидней;Кондиционирование;Кондиционирование;Механическое отопление;;Мужской;165.1;65.0;35.0;молодой возраст;0.46;1.0;1;Без изменений;1;Без изменений;24.645;24.8;24.1;22.0;0.08;73.9;более_60;0;0;0;0;0;0;мало;78.0
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;6.0;Женский;157.5;55.0;55.0;средний возраст;0.68;-0.0;1;Теплее;0;Без изменений;26.771;24.3;24.1;21.3;0.03;43.9;норма;0;0;0;0;0;0;мало;50.7
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;6.0;Женский;160.0;80.0;45.0;средний возраст;0.92;-1.0;-1;Теплее;0;Без изменений;26.879;24.7;24.1;21.3;0.09;26.6;менее_40;0;0;-1;0;0;0;мало;50.7
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;6.0;Женский;160.0;60.0;35.0;молодой возраст;0.91;0.0;1;Теплее;0;Без изменений;25.1;25.3;24.1;21.3;0.09;30.1;менее_40;0;-1;-1;0;0;0;мало;50.7
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;5.0;Мужской;167.6;64.0;25.0;молодой возраст;1.04;0.0;1;Без изменений;0;Без изменений;25.382;26.9;24.1;21.3;0.05;53.0;норма;0;0;-1;0;-1;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;5.0;Мужской;170.2;72.0;35.0;молодой возраст;0.49;0.0;1;Без изменений;0;Больше;27.033;26.8;24.1;21.3;0.02;51.1;норма;0;0;-1;0;-1;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;6.0;Мужской;157.5;57.0;55.0;средний возраст;0.85;0.0;1;Холоднее;0;Больше;24.807;24.4;24.1;21.3;0.09;26.5;менее_40;0;-1;1;0;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;6.0;Мужской;162.6;65.0;55.0;средний возраст;0.94;0.0;1;Теплее;0;Без изменений;24.768;23.5;24.1;21.3;0.05;34.3;менее_40;0;-1;-1;0;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;4.0;Женский;144.8;44.0;25.0;молодой возраст;1.12;-1.0;1;Без изменений;0;Без изменений;23.7;23.5;24.1;21.3;0.05;28.9;менее_40;0;-1;-1;0;0;0;мало;50.7
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;5.0;Мужской;172.7;55.0;25.0;молодой возраст;0.59;-1.0;1;Без изменений;0;Без изменений;25.129;22.9;24.1;21.3;0.03;27.7;менее_40;0;-1;-1;0;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;6.0;Мужской;162.6;70.0;45.0;средний возраст;0.77;0.0;1;Без изменений;0;Без изменений;25.493;23.7;24.1;21.3;0.09;26.3;менее_40;0;-1;-1;0;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;6.0;Мужской;167.6;58.0;45.0;средний возраст;0.62;0.0;1;Без изменений;0;Без изменений;25.74;24.9;24.1;21.3;0.09;31.5;менее_40;0;-1;-1;0;0;0;мало;57.2
2012;Зима;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;5.0;Мужской;175.3;67.0;25.0;молодой возраст;0.57;0.0;1;Без изменений;0;Больше;25.08;25.3;24.1;21.3;0.07;50.8;норма;0;0;-1;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;5.0;Мужской;170.2;65.0;35.0;молодой возраст;0.7;0.0;1;Без изменений;0;Без изменений;27.2;25.0;24.1;29.5;0.06;54.9;норма;0;0;-1;0;-1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;Вентиляция;NaN;6.0;Мужской;175.0;92.0;25.0;молодой возраст;0.64;0.0;1;Без изменений;0;Больше;26.155;25.1;24.1;29.5;0.09;54.5;норма;0;0;-1;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;2.0;Мужской;162.6;65.0;45.0;средний возраст;0.52;2.0;-1;Без изменений;0;Без изменений;31.538;35.2;24.1;29.5;0.53;49.9;норма;0;1;-1;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;6.0;Мужской;165.1;56.0;25.0;молодой возраст;0.7;0.0;1;Без изменений;0;Без изменений;30.711;35.9;24.1;29.5;0.54;45.6;норма;0;1;1;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;6.0;Мужской;157.5;45.0;65.0;пожилой возраст;0.64;-1.0;1;Без изменений;0;Без изменений;31.474;29.3;24.1;29.5;1.43;78.8;более_60;0;1;1;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Вентиляция;;NaN;6.0;Мужской;160.0;50.0;25.0;молодой возраст;0.74;-1.0;1;Без изменений;0;Без изменений;30.112;28.7;24.1;29.5;1.0;82.4;более_60;0;1;1;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;3.0;Женский;163.0;82.0;35.0;молодой возраст;1.05;-0.0;1;Без изменений;0;Без изменений;24.15;24.0;24.1;29.5;0.1;59.4;норма;0;0;-1;0;1;1;мало;50.7
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;4.0;Женский;157.5;65.0;35.0;молодой возраст;0.59;-0.0;1;Без изменений;0;Больше;25.646;24.6;24.1;29.5;0.09;57.2;норма;0;0;-1;0;1;0;мало;50.7
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;2.0;Мужской;167.0;68.0;55.0;средний возраст;0.67;2.0;-1;Без изменений;0;Больше;30.74;34.4;24.1;29.5;0.22;44.5;норма;0;1;0;0;0;1;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;3.0;Мужской;167.6;75.0;35.0;молодой возраст;0.7;1.0;-1;Без изменений;0;Больше;26.939;27.5;24.1;29.5;0.1;44.6;норма;0;0;-1;0;1;1;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;3.0;Мужской;170.2;60.0;45.0;средний возраст;0.61;0.0;1;Холоднее;0;Больше;30.997;30.3;24.1;29.5;0.38;69.8;более_60;0;1;1;0;-1;1;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;4.0;Мужской;157.5;56.0;55.0;средний возраст;0.79;3.0;-1;Холоднее;0;Больше;30.962;34.1;24.1;29.5;0.31;42.2;норма;0;1;0;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;4.0;Мужской;172.7;75.0;25.0;молодой возраст;0.74;0.0;1;Без изменений;0;Больше;25.522;25.6;24.1;29.5;0.08;48.0;норма;0;0;-1;0;1;3;много;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;4.0;Мужской;157.5;55.0;45.0;средний возраст;0.61;0.0;1;Без изменений;0;Без изменений;30.149;33.7;24.1;29.5;0.32;54.3;норма;0;1;1;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;4.0;Мужской;175.3;90.0;45.0;средний возраст;0.7;0.0;1;Без изменений;0;Больше;25.473;25.8;24.1;29.5;0.12;54.7;норма;0;0;-1;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;4.0;Мужской;170.2;58.0;25.0;молодой возраст;0.74;1.0;-1;Холоднее;0;Больше;26.897;23.9;24.1;29.5;0.21;49.5;норма;0;0;0;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;4.0;Мужской;167.6;80.0;45.0;средний возраст;0.79;2.0;-1;Без изменений;0;Больше;26.925;26.7;24.1;29.5;0.04;43.0;норма;0;0;0;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;5.0;Мужской;188.0;71.0;25.0;молодой возраст;0.74;0.0;1;Без изменений;0;Больше;25.989;25.4;24.1;29.5;0.17;46.2;норма;0;0;0;0;1;3;много;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;5.0;Мужской;167.6;85.0;45.0;средний возраст;0.7;-2.0;1;Теплее;0;Без изменений;25.512;25.3;24.1;29.5;0.18;59.3;норма;0;0;-1;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;5.0;Мужской;160.0;73.0;45.0;средний возраст;0.61;0.0;1;Холоднее;0;Больше;30.898;29.4;24.1;29.5;0.39;75.5;более_60;0;1;1;0;-1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;5.0;Мужской;175.3;75.0;35.0;молодой возраст;0.72;0.0;1;Холоднее;0;Больше;28.407;29.4;24.1;29.5;0.34;76.1;более_60;0;1;-1;0;0;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;6.0;Мужской;188.0;95.0;25.0;молодой возраст;0.64;-1.0;1;Без изменений;0;Без изменений;25.114;27.2;24.1;29.5;0.11;48.5;норма;0;0;-1;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;6.0;Мужской;167.6;70.0;35.0;молодой возраст;0.68;0.0;1;Без изменений;0;Без изменений;25.856;24.5;24.1;29.5;0.1;47.1;норма;0;0;-1;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;6.0;Мужской;182.9;89.0;35.0;молодой возраст;0.74;0.0;1;Холоднее;0;Без изменений;25.248;24.4;24.1;29.5;0.08;45.8;норма;0;0;-1;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;6.0;Мужской;160.0;60.0;35.0;молодой возраст;0.68;0.0;1;Без изменений;0;Без изменений;26.279;25.8;24.1;29.5;0.1;46.4;норма;0;0;0;0;1;0;мало;57.2
2012;Лето;Жаркий полузасушливый;Индия;Ахмедабад;Кондиционирование;Кондиционирование;NaN;6.0;Мужской;180.0;74.0;35.0;молодой возраст;0.73;-2.0;1;Без изменений;0;Больше;24.999;25.9;24.1;29.5;0.14;46.8;норма;0;0;0;0;1;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;6.0;Женский;162.6;53.0;35.0;молодой возраст;0.71;0.0;1;Без изменений;0;Без изменений;25.77;26.6;24.1;29.9;0.02;44.0;норма;0;-1;1;0;0;0;мало;50.7
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;4.0;Мужской;188.0;70.0;35.0;молодой возраст;0.62;0.0;1;Без изменений;0;Больше;27.331;27.9;24.1;29.9;0.19;46.3;норма;0;-1;1;0;-1;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;4.0;Мужской;154.9;65.0;35.0;молодой возраст;0.81;0.0;1;Теплее;0;Больше;27.76;28.2;24.1;29.9;0.06;44.9;норма;0;-1;1;0;-1;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;6.0;Мужской;162.6;75.0;55.0;средний возраст;0.84;0.0;1;Без изменений;0;Больше;24.633;25.3;24.1;29.9;0.03;45.7;норма;0;-1;-1;0;0;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;5.0;Женский;160.0;57.0;25.0;молодой возраст;0.96;0.0;1;Без изменений;0;Без изменений;22.087;25.4;24.1;29.9;0.11;50.1;норма;0;-1;0;0;1;0;мало;50.7
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;5.0;Женский;165.1;58.0;25.0;молодой возраст;0.66;1.0;-1;Теплее;0;Больше;25.033;26.1;24.1;29.9;0.12;50.1;норма;0;-1;0;0;1;0;мало;50.7
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Женский;157.5;56.0;45.0;средний возраст;0.64;2.0;-1;Без изменений;0;Больше;28.073;25.9;24.1;29.9;0.21;51.6;норма;0;1;0;0;1;0;мало;50.7
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;5.0;Мужской;170.2;63.0;25.0;молодой возраст;0.71;0.0;1;Без изменений;0;Без изменений;22.826;26.3;24.1;29.9;0.12;49.7;норма;0;-1;0;0;1;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Мужской;172.0;65.0;25.0;молодой возраст;0.88;0.0;1;Без изменений;0;Без изменений;26.369;27.8;24.1;29.9;0.22;46.3;норма;0;1;0;0;1;0;мало;57.2
2012;Зима;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Мужской;180.3;72.0;25.0;молодой возраст;0.75;0.0;1;Без изменений;0;Больше;22.343;24.5;24.1;29.9;0.08;54.3;норма;0;-1;0;0;1;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;4.0;Женский;161.3;70.0;35.0;молодой возраст;0.66;0.0;1;Холоднее;0;Больше;30.919;27.6;24.1;30.8;0.19;63.0;более_60;0;1;-1;0;-1;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;6.0;Женский;152.4;64.0;55.0;средний возраст;0.87;1.0;1;Без изменений;0;Без изменений;25.687;26.1;24.1;30.8;0.02;70.1;более_60;0;-1;-1;0;0;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;6.0;Женский;167.0;64.0;45.0;средний возраст;0.68;0.0;1;Без изменений;0;Без изменений;25.515;25.7;24.1;30.8;0.03;71.8;более_60;0;-1;-1;0;0;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;2.0;Мужской;188.0;86.0;55.0;средний возраст;0.7;0.0;1;Без изменений;0;Больше;30.482;26.1;24.1;30.8;0.32;66.5;более_60;0;1;1;0;0;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Вентиляция;;NaN;6.0;Мужской;175.3;76.0;55.0;средний возраст;0.67;0.0;1;Без изменений;0;Без изменений;28.455;26.1;24.1;30.8;0.18;68.9;более_60;0;0;1;0;0;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;5.0;Женский;157.5;49.0;25.0;молодой возраст;0.97;-1.0;-1;Холоднее;0;Без изменений;22.277;25.6;24.1;30.8;0.03;63.2;более_60;0;-1;0;0;1;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;5.0;Женский;154.9;42.0;25.0;молодой возраст;0.53;0.0;1;Без изменений;0;Без изменений;28.14;24.9;24.1;30.8;0.18;65.4;более_60;0;1;0;0;1;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;5.0;Женский;162.6;85.0;35.0;молодой возраст;0.63;0.0;1;Теплее;0;Без изменений;25.105;23.2;24.1;30.8;0.11;44.3;норма;0;-1;0;0;1;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Женский;160.0;67.0;25.0;молодой возраст;0.57;-1.0;1;Без изменений;0;Без изменений;27.935;25.3;24.1;30.8;0.45;63.5;более_60;0;1;0;0;1;0;мало;50.7
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;3.0;Мужской;170.2;73.0;25.0;молодой возраст;0.72;0.0;1;Холоднее;0;Больше;23.19;25.3;24.1;30.8;0.05;62.1;более_60;0;-1;0;0;1;1;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;5.0;Мужской;168.0;55.0;25.0;молодой возраст;0.78;0.0;1;Без изменений;0;Без изменений;27.296;24.9;24.1;30.8;0.2;65.9;более_60;0;1;0;0;1;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Мужской;185.4;68.0;25.0;молодой возраст;0.7;0.0;1;Теплее;0;Больше;24.558;23.4;24.1;30.8;0.06;45.1;норма;0;-1;0;0;1;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Мужской;167.6;67.0;25.0;молодой возраст;0.68;-1.0;1;Без изменений;0;Без изменений;23.072;25.3;24.1;30.8;0.13;64.8;более_60;0;-1;0;0;1;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Мужской;167.6;70.0;35.0;молодой возраст;0.64;-2.0;1;Без изменений;0;Без изменений;22.964;22.9;24.1;30.8;0.11;47.4;норма;0;-1;0;0;1;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Мужской;165.1;67.0;25.0;молодой возраст;0.58;0.0;1;Холоднее;0;Без изменений;27.451;24.6;24.1;30.8;0.09;64.6;более_60;0;1;0;0;1;0;мало;57.2
2012;Лето;Тропическая влажная саванна;Индия;Бангалор;Кондиционирование;;NaN;6.0;Мужской;177.8;60.0;25.0;молодой возраст;0.7;-1.0;1;Холоднее;0;Без изменений;22.691;25.7;24.1;30.8;0.11;61.9;более_60;0;-1;0;0;1;0;мало;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;3.0;Женский;157.5;65.0;55.0;средний возраст;1.47;-1.0;1;Холоднее;0;Без изменений;19.986;18.7;24.1;15.5;0.01;52.2;норма;0;-1;-1;0;0;0;мало;50.7
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;4.0;Женский;162.6;48.0;35.0;молодой возраст;0.9;0.0;1;Без изменений;0;Больше;24.913;24.0;24.1;15.5;0.05;39.8;менее_40;0;-1;-1;0;-1;0;мало;50.7
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;4.0;Женский;152.4;70.0;45.0;средний возраст;1.12;-1.0;-1;Холоднее;0;Больше;22.174;20.2;24.1;15.5;0.09;49.1;норма;0;-1;0;0;0;0;мало;50.7
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;5.0;Женский;157.5;57.0;35.0;молодой возраст;0.8;-0.0;1;Холоднее;0;Без изменений;25.128;26.6;24.1;15.5;0.08;33.4;менее_40;0;-1;-1;0;-1;0;мало;50.7
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;5.0;Мужской;165.1;55.0;35.0;молодой возраст;1.32;-1.0;1;Холоднее;0;Без изменений;20.329;18.3;24.1;15.5;0.01;54.4;норма;0;-1;-1;0;0;0;мало;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;6.0;Мужской;177.8;78.0;55.0;средний возраст;1.59;0.0;1;Без изменений;0;Без изменений;20.382;17.6;24.1;15.5;0.03;54.8;норма;0;-1;-1;0;0;0;мало;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;Кондиционирование;Механическое отопление;3.0;Мужской;182.9;85.0;25.0;молодой возраст;1.45;-1.0;-1;Холоднее;0;Без изменений;22.247;17.5;24.1;15.5;0.07;53.0;норма;0;-1;-1;0;0;2;средне;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;3.0;Женский;160.0;55.0;35.0;молодой возраст;1.11;1.0;1;Без изменений;0;Больше;23.548;24.2;24.1;15.5;0.08;43.1;норма;0;0;0;0;1;2;средне;50.7
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;3.0;Мужской;174.0;95.0;35.0;молодой возраст;1.22;0.0;1;Теплее;0;Больше;23.544;23.7;24.1;15.5;0.13;44.0;норма;0;0;0;0;1;2;средне;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Мужской;180.0;75.0;25.0;молодой возраст;1.0;0.0;1;Без изменений;0;Без изменений;22.964;22.5;24.1;15.5;0.03;45.8;норма;0;0;0;0;1;0;мало;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Мужской;172.7;79.0;25.0;молодой возраст;1.02;1.0;1;Без изменений;0;Без изменений;24.428;25.2;24.1;15.5;0.08;38.9;менее_40;0;0;0;0;1;0;мало;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Мужской;177.8;84.0;35.0;молодой возраст;0.92;0.0;1;Без изменений;0;Без изменений;23.44;25.0;24.1;15.5;0.08;42.7;норма;0;0;0;0;1;0;мало;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Мужской;164.0;65.0;25.0;молодой возраст;0.93;1.0;1;Без изменений;0;Больше;24.017;23.8;24.1;15.5;0.06;43.8;норма;0;0;0;0;1;0;мало;57.2
2012;Зима;Влажный субтропический муссонный;Индия;Дели;Кондиционирование;;NaN;6.0;Мужской;174.0;70.0;25.0;молодой возраст;1.03;0.0;1;Без изменений;0;Больше;22.971;23.2;24.1;15.5;0.06;45.2;норма;0;0;0;0;1;0;мало;57.2
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;Механическое отопление;2.0;Женский;152.4;50.0;25.0;молодой возраст;0.57;1.0;1;Теплее;0;Больше;35.797;37.0;24.1;30.9;1.23;39.6;менее_40;0;1;-1;0;-1;0;мало;50.7
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;Механическое отопление;3.0;Женский;157.5;50.0;25.0;молодой возраст;0.57;3.0;1;Теплее;0;Без изменений;33.441;37.4;24.1;30.9;0.13;41.3;норма;0;1;-1;0;-1;0;мало;50.7
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;6.0;Женский;157.5;65.0;55.0;средний возраст;0.63;0.0;1;Без изменений;0;Без изменений;30.27;32.2;24.1;30.9;0.24;72.6;более_60;0;1;1;0;-1;0;мало;50.7
2012;Лето;Влажный субтропический муссонный;Индия;Дели;Вентиляция;Вентиляция;NaN;2.0;Мужской;160.0;70.0;55.0;средний возраст;0.7;3.0;-1;Теплее;0;Больше;31.733;35.8;24.1;30.9;0.32;44.8;норма;0;1;0;0;0;0;мало;57.2
